Date,Temp (F) avg,Event,Consensual,Disturbance,Property,Violent,White Collar,Total
2017-01-20,55,Rain,2.0,14.0,463.0,127.0,17.0,623.0
2017-01-21,55,Clear,,15.0,415.0,168.0,5.0,
2017-01-22,54,"Fog , Rain",7.0,25.0,356.0,167.0,6.0,561.0
2017-01-23,51,Rain,4.0,24.0,381.0,146.0,14.0,569.0
2017-01-24,50,Clear,5.0,24.0,379.0,152.0,22.0,582.0
2017-01-25,51,Clear,5.0,18.0,416.0,146.0,25.0,610.0
2017-01-26,54,Clear,5.0,15.0,406.0,134.0,19.0,579.0
2017-01-27,54,Clear,9.0,13.0,436.0,135.0,22.0,615.0
2017-01-28,58,Clear,4.0,18.0,410.0,201.0,8.0,641.0
2017-01-29,64,Clear,10.0,15.0,398.0,170.0,10.0,603.0
2017-01-30,67,Clear,3.0,22.0,452.0,162.0,19.0,658.0
2017-01-31,64,Clear,3.0,24.0,421.0,159.0,17.0,624.0
2017-02-01,60,Clear,4.0,33.0,536.0,192.0,29.0,794.0
2017-02-02,61,Clear,2.0,26.0,378.0,145.0,17.0,568.0
2017-02-03,58,Rain,1.0,17.0,390.0,153.0,15.0,576.0
2017-02-04,61,Clear,11.0,13.0,413.0,174.0,9.0,620.0
2017-02-05,58,Clear,8.0,17.0,390.0,181.0,10.0,606.0
2017-02-06,58,Rain,1.0,18.0,377.0,161.0,23.0,580.0
2017-02-07,62,Rain,3.0,22.0,427.0,148.0,22.0,622.0
2017-02-08,66,"Fog , Rain",7.0,38.0,346.0,149.0,16.0,556.0
2017-02-09,67,Fog,6.0,10.0,379.0,152.0,18.0,565.0
2017-02-10,62,Rain,4.0,16.0,479.0,164.0,21.0,684.0
2017-02-11,60,Rain,6.0,13.0,406.0,186.0,11.0,622.0
2017-02-12,63,Clear,5.0,12.0,376.0,200.0,4.0,597.0
2017-02-13,65,Clear,4.0,19.0,362.0,166.0,14.0,565.0
2017-02-14,65,Clear,3.0,12.0,383.0,164.0,17.0,579.0
2017-02-15,67,Clear,7.0,18.0,443.0,154.0,19.0,641.0
2017-02-16,60,Fog,,21.0,396.0,142.0,17.0,
2017-02-17,57,Rain,5.0,18.0,438.0,131.0,19.0,611.0
2017-02-18,58,Rain,1.0,19.0,430.0,182.0,14.0,646.0
2017-02-19,59,Rain,5.0,16.0,373.0,187.0,12.0,593.0
2017-02-20,59,Rain,5.0,20.0,378.0,151.0,12.0,566.0
2017-02-21,63,Rain,8.0,20.0,442.0,159.0,13.0,642.0
2017-02-22,59,Clear,8.0,20.0,403.0,149.0,12.0,592.0
2017-02-23,56,Clear,12.0,19.0,349.0,131.0,22.0,533.0
2017-02-24,54,Clear,7.0,11.0,413.0,167.0,21.0,619.0
2017-02-25,55,Clear,1.0,21.0,384.0,158.0,15.0,579.0
2017-02-26,54,Rain,5.0,15.0,340.0,165.0,11.0,536.0
2017-02-27,57,Clear,4.0,16.0,424.0,151.0,15.0,610.0
2017-02-28,57,Clear,4.0,16.0,389.0,142.0,14.0,565.0
2017-03-01,61,Clear,7.0,34.0,500.0,220.0,35.0,796.0
2017-03-02,64,Clear,6.0,22.0,400.0,138.0,27.0,593.0
2017-03-03,69,Clear,6.0,20.0,431.0,175.0,15.0,647.0
2017-03-04,62,Clear,5.0,14.0,402.0,166.0,14.0,601.0
2017-03-05,56,Rain,3.0,21.0,354.0,173.0,9.0,560.0
2017-03-06,57,Clear,8.0,18.0,391.0,131.0,13.0,561.0
2017-03-07,63,Clear,5.0,17.0,374.0,167.0,12.0,575.0
2017-03-08,70,Clear,6.0,19.0,374.0,152.0,22.0,573.0
2017-03-09,72,Clear,7.0,20.0,386.0,171.0,13.0,597.0
2017-03-10,69,Clear,8.0,17.0,439.0,183.0,20.0,667.0
2017-03-11,69,Clear,3.0,18.0,367.0,195.0,7.0,590.0
2017-03-12,69,Fog,8.0,9.0,289.0,195.0,9.0,510.0
2017-03-13,70,Fog,5.0,19.0,410.0,173.0,20.0,627.0
2017-03-14,69,Fog,5.0,22.0,390.0,198.0,11.0,626.0
2017-03-15,71,Clear,4.0,19.0,412.0,189.0,20.0,644.0
2017-03-16,69,Clear,8.0,21.0,400.0,175.0,10.0,614.0
2017-03-17,66,Clear,9.0,22.0,451.0,178.0,20.0,680.0
2017-03-18,66,Clear,3.0,19.0,412.0,222.0,12.0,668.0
2017-03-19,67,Clear,2.0,12.0,350.0,176.0,4.0,544.0
2017-03-20,65,Clear,4.0,18.0,371.0,162.0,24.0,579.0
2017-03-21,62,Rain,5.0,23.0,387.0,147.0,14.0,576.0
2017-03-22,62,Rain,6.0,16.0,393.0,152.0,16.0,583.0
2017-03-23,62,Clear,7.0,17.0,404.0,190.0,21.0,639.0
2017-03-24,63,Clear,4.0,16.0,430.0,156.0,19.0,625.0
2017-03-25,62,Clear,10.0,14.0,434.0,192.0,18.0,668.0
2017-03-26,64,Clear,1.0,20.0,361.0,190.0,6.0,578.0
2017-03-27,65,Clear,9.0,18.0,433.0,157.0,15.0,632.0
2017-03-28,68,Clear,1.0,18.0,397.0,149.0,17.0,582.0
2017-03-29,70,Clear,6.0,18.0,440.0,175.0,17.0,656.0
2017-03-30,67,Clear,5.0,22.0,402.0,147.0,17.0,593.0
2017-03-31,67,Clear,1.0,15.0,446.0,183.0,23.0,668.0
2017-04-01,64,Clear,6.0,33.0,479.0,207.0,24.0,749.0
2017-04-02,68,Clear,5.0,18.0,367.0,182.0,11.0,583.0
2017-04-03,63,Clear,7.0,15.0,408.0,160.0,22.0,612.0
2017-04-04,67,Clear,5.0,22.0,398.0,177.0,23.0,625.0
2017-04-05,72,Clear,7.0,12.0,363.0,197.0,18.0,597.0
2017-04-06,68,Clear,2.0,16.0,398.0,164.0,18.0,598.0
2017-04-07,65,Clear,3.0,21.0,419.0,155.0,18.0,616.0
2017-04-08,63,Rain,2.0,22.0,387.0,160.0,10.0,581.0
2017-04-09,62,Clear,4.0,11.0,353.0,186.0,11.0,565.0
2017-04-10,67,Clear,3.0,18.0,421.0,167.0,22.0,631.0
2017-04-11,66,Clear,3.0,20.0,353.0,137.0,12.0,525.0
2017-04-12,66,Clear,6.0,22.0,348.0,152.0,20.0,548.0
2017-04-13,64,Clear,7.0,14.0,396.0,156.0,22.0,595.0
2017-04-14,62,Clear,6.0,12.0,405.0,129.0,16.0,568.0
2017-04-15,65,Clear,6.0,13.0,377.0,190.0,16.0,602.0
2017-04-16,66,Clear,4.0,17.0,369.0,183.0,10.0,583.0
2017-04-17,66,Clear,9.0,33.0,396.0,185.0,21.0,644.0
2017-04-18,69,Clear,5.0,26.0,411.0,173.0,18.0,633.0
2017-04-19,69,Clear,4.0,14.0,379.0,179.0,19.0,595.0
2017-04-20,69,Clear,6.0,22.0,390.0,146.0,13.0,577.0
2017-04-21,75,Clear,6.0,13.0,445.0,164.0,27.0,655.0
2017-04-22,77,Clear,7.0,16.0,439.0,214.0,4.0,680.0
2017-04-23,71,Clear,3.0,15.0,344.0,194.0,7.0,563.0
2017-04-24,66,Clear,8.0,23.0,419.0,170.0,23.0,643.0
2017-04-25,69,Clear,6.0,26.0,397.0,166.0,22.0,617.0
2017-04-26,70,Clear,7.0,22.0,401.0,163.0,9.0,602.0
2017-04-27,73,Clear,2.0,21.0,425.0,160.0,22.0,630.0
2017-04-28,77,Clear,5.0,14.0,449.0,176.0,24.0,668.0
2017-04-29,73,Clear,12.0,20.0,404.0,205.0,11.0,652.0
2017-04-30,73,Clear,6.0,15.0,391.0,234.0,9.0,655.0
2017-05-01,73,Clear,3.0,28.0,531.0,235.0,26.0,823.0
2017-05-02,75,Clear,4.0,14.0,366.0,158.0,29.0,571.0
2017-05-03,73,Clear,8.0,15.0,416.0,188.0,18.0,645.0
2017-05-04,71,Clear,4.0,19.0,371.0,173.0,9.0,576.0
2017-05-05,66,Clear,8.0,20.0,475.0,204.0,18.0,725.0
2017-05-06,59,Clear,3.0,13.0,408.0,170.0,10.0,604.0
2017-05-07,59,Rain,3.0,17.0,350.0,140.0,2.0,512.0
2017-05-08,61,Clear,6.0,15.0,410.0,154.0,23.0,608.0
2017-05-09,64,Clear,9.0,14.0,402.0,129.0,15.0,569.0
2017-05-10,65,Clear,1.0,21.0,410.0,149.0,18.0,599.0
2017-05-11,65,Clear,4.0,24.0,402.0,172.0,12.0,614.0
2017-05-12,67,Clear,3.0,20.0,410.0,186.0,24.0,643.0
2017-05-13,66,Clear,3.0,17.0,381.0,171.0,13.0,585.0
2017-05-14,65,Clear,1.0,21.0,336.0,166.0,4.0,528.0
2017-05-15,62,Clear,3.0,39.0,407.0,138.0,28.0,615.0
2017-05-16,63,Clear,7.0,25.0,374.0,157.0,17.0,580.0
2017-05-17,64,Clear,5.0,25.0,361.0,179.0,12.0,582.0
2017-05-18,66,Clear,3.0,15.0,385.0,178.0,16.0,597.0
2017-05-19,74,Clear,4.0,24.0,438.0,186.0,21.0,673.0
2017-05-20,79,Clear,4.0,17.0,419.0,207.0,11.0,658.0
2017-05-21,75,Clear,2.0,20.0,344.0,206.0,11.0,583.0
2017-05-22,71,Clear,4.0,18.0,407.0,178.0,14.0,621.0
2017-05-23,71,Clear,2.0,27.0,376.0,177.0,14.0,596.0
2017-05-24,68,Clear,9.0,16.0,399.0,197.0,17.0,638.0
2017-05-25,65,Clear,7.0,18.0,358.0,187.0,17.0,587.0
2017-05-26,67,Clear,1.0,25.0,524.0,241.0,14.0,805.0
2017-05-27,65,Clear,3.0,18.0,403.0,197.0,15.0,636.0
2017-05-28,69,Clear,3.0,25.0,330.0,192.0,11.0,561.0
2017-05-29,63,Clear,6.0,18.0,341.0,204.0,8.0,577.0
2017-05-30,67,Clear,7.0,19.0,392.0,157.0,25.0,600.0
2017-05-31,66,Clear,6.0,22.0,389.0,179.0,22.0,618.0
2017-06-01,68,Clear,9.0,25.0,505.0,234.0,37.0,810.0
2017-06-02,70,Clear,9.0,27.0,395.0,189.0,26.0,646.0
2017-06-03,72,Clear,1.0,25.0,368.0,211.0,18.0,623.0
2017-06-04,69,Clear,6.0,9.0,344.0,206.0,14.0,579.0
2017-06-05,70,Clear,2.0,20.0,420.0,164.0,25.0,631.0
2017-06-06,69,Clear,4.0,29.0,404.0,181.0,16.0,634.0
2017-06-07,68,Clear,9.0,22.0,401.0,172.0,22.0,626.0
2017-06-08,66,Rain,4.0,22.0,383.0,151.0,19.0,579.0
2017-06-09,69,Clear,7.0,15.0,429.0,159.0,21.0,631.0
2017-06-10,69,Clear,6.0,18.0,383.0,192.0,11.0,610.0
2017-06-11,67,Clear,7.0,20.0,349.0,179.0,15.0,570.0
2017-06-12,67,Clear,4.0,24.0,373.0,173.0,16.0,590.0
2017-06-13,71,Clear,3.0,21.0,337.0,163.0,20.0,544.0
2017-06-14,74,Clear,2.0,24.0,393.0,194.0,18.0,631.0
2017-06-15,75,Clear,8.0,23.0,399.0,201.0,24.0,655.0
2017-06-16,76,Clear,13.0,22.0,395.0,169.0,17.0,616.0
2017-06-17,75,Clear,3.0,19.0,392.0,190.0,11.0,615.0
2017-06-18,74,Clear,10.0,24.0,340.0,238.0,8.0,620.0
2017-06-19,74,Clear,3.0,16.0,359.0,159.0,22.0,559.0
2017-06-20,74,Clear,7.0,20.0,405.0,192.0,22.0,646.0
2017-06-21,73,Clear,5.0,24.0,355.0,167.0,22.0,573.0
2017-06-22,73,Clear,7.0,14.0,387.0,190.0,16.0,614.0
2017-06-23,71,Clear,5.0,25.0,442.0,195.0,21.0,688.0
2017-06-24,70,Clear,4.0,8.0,419.0,211.0,11.0,653.0
2017-06-25,76,Clear,2.0,15.0,378.0,231.0,11.0,637.0
2017-06-26,81,Clear,4.0,28.0,406.0,171.0,20.0,629.0
2017-06-27,77,Clear,7.0,10.0,394.0,178.0,18.0,607.0
2017-06-28,72,Clear,10.0,24.0,361.0,169.0,24.0,588.0
2017-06-29,71,Clear,3.0,14.0,366.0,200.0,11.0,594.0
2017-06-30,70,Clear,4.0,20.0,478.0,173.0,20.0,695.0
2017-07-01,69,Clear,8.0,20.0,460.0,245.0,23.0,756.0
2017-07-02,73,Clear,6.0,11.0,390.0,178.0,10.0,595.0
2017-07-03,74,Clear,4.0,26.0,400.0,186.0,21.0,637.0
2017-07-04,73,Clear,4.0,25.0,380.0,246.0,10.0,665.0
2017-07-05,75,Clear,6.0,16.0,386.0,179.0,20.0,607.0
2017-07-06,77,Clear,13.0,17.0,360.0,176.0,20.0,586.0
2017-07-07,82,Clear,6.0,13.0,425.0,197.0,23.0,664.0
2017-07-08,85,Clear,2.0,21.0,374.0,208.0,14.0,619.0
2017-07-09,84,Clear,6.0,16.0,326.0,232.0,15.0,595.0
2017-07-10,81,Clear,3.0,21.0,378.0,191.0,21.0,614.0
2017-07-11,77,Clear,3.0,17.0,386.0,177.0,28.0,611.0
2017-07-12,75,Clear,4.0,25.0,373.0,176.0,24.0,602.0
2017-07-13,75,Clear,7.0,30.0,419.0,177.0,22.0,655.0
2017-07-14,74,Clear,,23.0,425.0,197.0,21.0,
2017-07-15,78,Clear,6.0,18.0,440.0,207.0,13.0,684.0
2017-07-16,79,Clear,5.0,20.0,380.0,229.0,11.0,645.0
2017-07-17,78,Clear,7.0,21.0,384.0,190.0,15.0,617.0
2017-07-18,76,Clear,7.0,18.0,417.0,197.0,19.0,658.0
2017-07-19,77,Clear,7.0,24.0,412.0,203.0,11.0,657.0
2017-07-20,79,Clear,10.0,21.0,437.0,184.0,8.0,660.0
2017-07-21,76,Clear,8.0,25.0,450.0,215.0,20.0,718.0
2017-07-22,77,Clear,5.0,16.0,439.0,193.0,20.0,673.0
2017-07-23,77,Clear,8.0,24.0,438.0,211.0,9.0,690.0
2017-07-24,77,Clear,2.0,22.0,398.0,178.0,17.0,617.0
2017-07-25,75,Clear,5.0,19.0,426.0,148.0,17.0,615.0
2017-07-26,75,Clear,9.0,18.0,397.0,178.0,16.0,618.0
2017-07-27,75,Clear,7.0,13.0,428.0,183.0,14.0,645.0
2017-07-28,75,Clear,7.0,16.0,414.0,185.0,21.0,643.0
2017-07-29,77,Clear,2.0,19.0,416.0,177.0,15.0,629.0
2017-07-30,75,Clear,5.0,16.0,348.0,234.0,17.0,620.0
2017-07-31,74,Clear,4.0,14.0,427.0,187.0,22.0,654.0
2017-08-01,80,Clear,4.0,29.0,498.0,199.0,26.0,756.0
2017-08-02,84,Clear,10.0,18.0,420.0,174.0,16.0,638.0
2017-08-03,83,Clear,8.0,19.0,391.0,197.0,25.0,640.0
2017-08-04,79,Clear,5.0,14.0,422.0,173.0,7.0,621.0
2017-08-05,79,Clear,10.0,24.0,394.0,224.0,8.0,660.0
2017-08-06,76,Clear,4.0,24.0,357.0,203.0,7.0,595.0
2017-08-07,75,Clear,7.0,16.0,415.0,181.0,15.0,634.0
2017-08-08,78,Clear,2.0,20.0,363.0,166.0,9.0,560.0
2017-08-09,75,Clear,6.0,15.0,380.0,159.0,12.0,572.0
2017-08-10,76,Clear,9.0,29.0,387.0,173.0,21.0,619.0
2017-08-11,75,Clear,8.0,14.0,413.0,162.0,16.0,613.0
2017-08-12,75,Clear,6.0,16.0,410.0,200.0,3.0,635.0
2017-08-13,75,Clear,7.0,18.0,371.0,199.0,8.0,603.0
2017-08-14,74,Clear,7.0,13.0,407.0,175.0,20.0,622.0
2017-08-15,72,Clear,9.0,18.0,410.0,175.0,23.0,635.0
2017-08-16,74,Clear,4.0,10.0,404.0,169.0,15.0,602.0
2017-08-17,73,Clear,4.0,22.0,401.0,168.0,23.0,618.0
2017-08-18,73,Clear,3.0,14.0,434.0,183.0,16.0,650.0
2017-08-19,75,Clear,4.0,14.0,423.0,173.0,10.0,624.0
2017-08-20,75,Clear,9.0,15.0,351.0,221.0,8.0,604.0
2017-08-21,75,Clear,4.0,23.0,409.0,173.0,18.0,627.0
2017-08-22,74,Clear,7.0,17.0,396.0,179.0,12.0,611.0
2017-08-23,73,Clear,8.0,19.0,399.0,168.0,16.0,610.0
2017-08-24,74,Clear,8.0,14.0,392.0,170.0,15.0,599.0
2017-08-25,75,Clear,6.0,26.0,443.0,167.0,23.0,665.0
2017-08-26,78,Clear,1.0,22.0,416.0,229.0,4.0,672.0
2017-08-27,75,Clear,7.0,17.0,372.0,227.0,9.0,632.0
2017-08-28,78,Clear,4.0,29.0,414.0,187.0,18.0,652.0
2017-08-29,83,Clear,8.0,19.0,379.0,183.0,18.0,607.0
2017-08-30,82,Clear,9.0,21.0,393.0,154.0,25.0,602.0
2017-08-31,88,Clear,10.0,26.0,454.0,205.0,16.0,711.0
2017-09-01,89,Clear,4.0,42.0,536.0,290.0,24.0,896.0
2017-09-02,89,Clear,3.0,20.0,387.0,220.0,13.0,643.0
2017-09-03,88,Clear,6.0,18.0,345.0,258.0,8.0,635.0
2017-09-04,79,Rain,5.0,21.0,355.0,193.0,17.0,591.0
2017-09-05,77,Clear,3.0,21.0,400.0,187.0,19.0,630.0
2017-09-06,77,Clear,8.0,32.0,389.0,173.0,14.0,616.0
2017-09-07,77,Clear,8.0,16.0,364.0,158.0,10.0,556.0
2017-09-08,76,Clear,9.0,18.0,448.0,183.0,15.0,673.0
2017-09-09,75,Clear,5.0,17.0,412.0,205.0,10.0,649.0
2017-09-10,79,Clear,7.0,21.0,345.0,233.0,7.0,613.0
2017-09-11,82,Clear,6.0,21.0,412.0,194.0,16.0,649.0
2017-09-12,73,Clear,4.0,23.0,411.0,179.0,19.0,636.0
2017-09-13,72,Clear,5.0,25.0,416.0,173.0,11.0,630.0
2017-09-14,71,Clear,3.0,22.0,429.0,163.0,16.0,633.0
2017-09-15,72,Clear,4.0,27.0,471.0,199.0,17.0,718.0
2017-09-16,73,Clear,10.0,24.0,415.0,210.0,11.0,670.0
2017-09-17,71,Clear,2.0,25.0,369.0,207.0,5.0,608.0
2017-09-18,70,Clear,4.0,21.0,413.0,169.0,20.0,627.0
2017-09-19,72,Clear,6.0,19.0,369.0,164.0,19.0,577.0
2017-09-20,72,Clear,4.0,23.0,395.0,175.0,10.0,607.0
2017-09-21,69,Rain,7.0,20.0,407.0,181.0,16.0,631.0
2017-09-22,69,Clear,7.0,19.0,472.0,172.0,17.0,687.0
2017-09-23,69,Clear,6.0,21.0,365.0,174.0,9.0,575.0
2017-09-24,73,Clear,6.0,13.0,402.0,220.0,6.0,647.0
2017-09-25,75,Clear,6.0,17.0,432.0,148.0,22.0,625.0
2017-09-26,75,Clear,5.0,21.0,393.0,176.0,14.0,609.0
2017-09-27,74,Clear,8.0,14.0,424.0,157.0,18.0,621.0
2017-09-28,76,Clear,7.0,19.0,402.0,178.0,13.0,619.0
2017-09-29,77,Clear,6.0,28.0,441.0,184.0,15.0,674.0
2017-09-30,73,Clear,4.0,14.0,421.0,175.0,15.0,629.0
2017-10-01,72,Clear,5.0,36.0,453.0,231.0,18.0,743.0
2017-10-02,72,Clear,5.0,20.0,388.0,178.0,18.0,609.0
2017-10-03,71,Clear,10.0,26.0,375.0,154.0,18.0,583.0
2017-10-04,69,Clear,9.0,19.0,388.0,143.0,10.0,569.0
2017-10-05,72,Clear,8.0,12.0,430.0,147.0,16.0,613.0
2017-10-06,76,Clear,8.0,27.0,485.0,153.0,13.0,686.0
2017-10-07,80,Clear,4.0,18.0,460.0,231.0,12.0,725.0
2017-10-08,73,Clear,4.0,18.0,369.0,198.0,5.0,594.0
2017-10-09,76,Clear,6.0,19.0,386.0,156.0,16.0,583.0
2017-10-10,74,Clear,6.0,23.0,383.0,161.0,19.0,592.0
2017-10-11,69,Clear,6.0,23.0,346.0,159.0,13.0,547.0
2017-10-12,71,Clear,5.0,17.0,380.0,166.0,21.0,589.0
2017-10-13,69,Clear,5.0,24.0,463.0,178.0,9.0,679.0
2017-10-14,73,Clear,6.0,20.0,425.0,218.0,7.0,676.0
2017-10-15,79,Clear,3.0,29.0,402.0,222.0,14.0,670.0
2017-10-16,81,Clear,4.0,28.0,391.0,197.0,14.0,634.0
2017-10-17,80,Clear,2.0,31.0,408.0,203.0,21.0,665.0
2017-10-18,77,Clear,5.0,11.0,406.0,191.0,25.0,638.0
2017-10-19,71,Clear,5.0,20.0,415.0,164.0,23.0,627.0
2017-10-20,70,Rain,8.0,27.0,509.0,216.0,19.0,779.0
2017-10-21,69,Clear,5.0,16.0,432.0,209.0,12.0,674.0
2017-10-22,78,Clear,7.0,13.0,397.0,202.0,4.0,623.0
2017-10-23,85,Clear,5.0,20.0,421.0,185.0,17.0,648.0
2017-10-24,86,Clear,13.0,18.0,393.0,202.0,14.0,640.0
2017-10-25,85,Clear,6.0,15.0,443.0,219.0,22.0,705.0
2017-10-26,80,Clear,4.0,16.0,377.0,222.0,9.0,628.0
2017-10-27,75,Clear,6.0,16.0,454.0,198.0,21.0,695.0
2017-10-28,71,Clear,5.0,23.0,436.0,202.0,8.0,674.0
2017-10-29,68,Clear,3.0,19.0,352.0,233.0,8.0,615.0
2017-10-30,67,Clear,4.0,20.0,389.0,175.0,16.0,604.0
2017-10-31,66,Rain,8.0,15.0,473.0,198.0,20.0,714.0
2017-11-01,68,Clear,5.0,29.0,467.0,225.0,24.0,750.0
2017-11-02,64,Clear,5.0,30.0,413.0,151.0,23.0,622.0
2017-11-03,65,Clear,6.0,20.0,483.0,177.0,22.0,708.0
2017-11-04,65,Clear,4.0,13.0,392.0,183.0,17.0,609.0
2017-11-05,65,Rain,5.0,18.0,380.0,191.0,4.0,598.0
2017-11-06,66,Clear,7.0,23.0,394.0,164.0,20.0,608.0
2017-11-07,68,Clear,5.0,25.0,399.0,153.0,13.0,595.0
2017-11-08,67,Clear,5.0,18.0,364.0,187.0,21.0,595.0
2017-11-09,66,Clear,3.0,29.0,359.0,173.0,13.0,577.0
2017-11-10,65,Clear,6.0,16.0,413.0,183.0,18.0,636.0
2017-11-11,64,Clear,3.0,15.0,370.0,178.0,7.0,573.0
2017-11-12,62,Clear,3.0,18.0,391.0,205.0,8.0,625.0
2017-11-13,63,Clear,3.0,26.0,431.0,175.0,21.0,656.0
2017-11-14,66,Clear,6.0,22.0,401.0,174.0,15.0,618.0
2017-11-15,68,Clear,2.0,22.0,391.0,179.0,23.0,617.0
2017-11-16,69,Clear,8.0,18.0,403.0,176.0,12.0,617.0
2017-11-17,67,Rain,3.0,16.0,430.0,186.0,13.0,648.0
2017-11-18,67,Clear,1.0,16.0,372.0,216.0,13.0,618.0
2017-11-19,66,Clear,4.0,16.0,354.0,168.0,5.0,547.0
2017-11-20,62,Clear,3.0,21.0,396.0,169.0,25.0,614.0
2017-11-21,73,Clear,6.0,19.0,409.0,174.0,12.0,620.0
2017-11-22,78,Clear,7.0,12.0,475.0,164.0,11.0,669.0
2017-11-23,78,Clear,8.0,17.0,352.0,197.0,4.0,578.0
2017-11-24,72,Clear,9.0,11.0,352.0,200.0,20.0,592.0
2017-11-25,71,Clear,5.0,20.0,390.0,179.0,7.0,601.0
2017-11-26,65,Clear,2.0,17.0,407.0,194.0,5.0,625.0
2017-11-27,61,Clear,5.0,17.0,412.0,144.0,15.0,593.0
2017-11-28,63,Clear,6.0,18.0,430.0,166.0,14.0,634.0
2017-11-29,64,Clear,6.0,23.0,421.0,167.0,10.0,627.0
2017-11-30,64,Clear,3.0,13.0,381.0,165.0,10.0,572.0
2017-12-01,63,Clear,7.0,19.0,509.0,204.0,26.0,765.0
2017-12-02,64,Clear,3.0,14.0,396.0,186.0,16.0,615.0
2017-12-03,61,Fog,4.0,19.0,371.0,174.0,11.0,579.0
2017-12-04,62,Clear,1.0,19.0,403.0,143.0,21.0,587.0
2017-12-05,58,Clear,10.0,12.0,386.0,154.0,15.0,577.0
2017-12-06,60,Clear,7.0,16.0,385.0,156.0,11.0,575.0
2017-12-07,62,Clear,5.0,17.0,371.0,155.0,12.0,560.0
2017-12-08,63,Clear,6.0,19.0,426.0,151.0,6.0,608.0
2017-12-09,67,Clear,3.0,18.0,391.0,200.0,9.0,621.0
2017-12-10,66,Clear,6.0,19.0,396.0,198.0,8.0,627.0
2017-12-11,67,Clear,10.0,25.0,384.0,173.0,11.0,603.0
2017-12-12,68,Clear,5.0,24.0,410.0,156.0,16.0,611.0
2017-12-13,65,Clear,8.0,16.0,421.0,143.0,13.0,601.0
2017-12-14,62,Clear,6.0,18.0,421.0,153.0,8.0,606.0
2017-12-15,66,Clear,6.0,22.0,456.0,213.0,29.0,726.0
2017-12-16,60,Clear,7.0,17.0,373.0,152.0,14.0,563.0
2017-12-17,60,Clear,6.0,20.0,379.0,178.0,11.0,594.0
2017-12-18,61,Clear,1.0,20.0,469.0,154.0,17.0,661.0
2017-12-19,58,Clear,6.0,16.0,399.0,133.0,21.0,575.0
2017-12-20,54,Rain,2.0,17.0,451.0,151.0,23.0,644.0
2017-12-21,54,Rain,1.0,9.0,413.0,151.0,14.0,588.0
2017-12-22,53,Clear,3.0,16.0,449.0,175.0,11.0,654.0
2017-12-23,57,Clear,3.0,12.0,371.0,177.0,5.0,568.0
2017-12-24,60,Clear,4.0,19.0,370.0,157.0,7.0,557.0
2017-12-25,57,Clear,8.0,10.0,302.0,178.0,3.0,501.0
2017-12-26,57,Clear,2.0,17.0,374.0,129.0,10.0,532.0
2017-12-27,61,Clear,7.0,12.0,354.0,143.0,14.0,530.0
2017-12-28,63,Clear,3.0,17.0,380.0,161.0,10.0,571.0
2017-12-29,68,Clear,6.0,16.0,420.0,168.0,11.0,621.0
2017-12-30,61,Fog,7.0,12.0,368.0,165.0,8.0,560.0
2017-12-31,59,Fog,4.0,11.0,360.0,168.0,7.0,550.0
